source_id,title,source,type,category,url,platform,status
OSD-273,Plant Biology Study 273: Protein synthesis in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-273,ISS,Completed
OSD-274,Cell Culture Study 274: DNA damage in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-274,Spaceflight,Completed
OSD-275,Microorganism Study 275: Immune function in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-275,Spaceflight,Completed
OSD-276,C. elegans Study 276: Cardiovascular in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-276,ISS,Completed
OSD-277,Drosophila Study 277: Neural plasticity in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-277,Spaceflight,Completed
OSD-278,Arabidopsis Study 278: Metabolism in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-278,Spaceflight,Completed
OSD-279,Human Cell Lines Study 279: Oxidative stress in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-279,ISS,Completed
OSD-280,Rodent Research Study 280: Muscle atrophy in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-280,Spaceflight,Completed
OSD-281,Plant Biology Study 281: Bone density in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-281,Spaceflight,Completed
OSD-282,Cell Culture Study 282: Gene expression in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-282,ISS,Completed
OSD-283,Microorganism Study 283: Protein synthesis in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-283,Spaceflight,Completed
OSD-284,C. elegans Study 284: DNA damage in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-284,Spaceflight,Completed
OSD-285,Drosophila Study 285: Immune function in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-285,ISS,Completed
OSD-286,Arabidopsis Study 286: Cardiovascular in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-286,Spaceflight,Completed
OSD-287,Human Cell Lines Study 287: Neural plasticity in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-287,Spaceflight,Completed
OSD-288,Rodent Research Study 288: Metabolism in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-288,ISS,Completed
OSD-289,Plant Biology Study 289: Oxidative stress in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-289,Spaceflight,Completed
OSD-290,Cell Culture Study 290: Muscle atrophy in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-290,Spaceflight,Completed
OSD-291,Microorganism Study 291: Bone density in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-291,ISS,Completed
OSD-292,C. elegans Study 292: Gene expression in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-292,Spaceflight,Completed
OSD-293,Drosophila Study 293: Protein synthesis in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-293,Spaceflight,Completed
OSD-294,Arabidopsis Study 294: DNA damage in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-294,ISS,Completed
OSD-295,Human Cell Lines Study 295: Immune function in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-295,Spaceflight,Completed
OSD-296,Rodent Research Study 296: Cardiovascular in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-296,Spaceflight,Completed
OSD-297,Plant Biology Study 297: Neural plasticity in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-297,ISS,Completed
OSD-298,Cell Culture Study 298: Metabolism in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-298,Spaceflight,Completed
OSD-299,Microorganism Study 299: Oxidative stress in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-299,Spaceflight,Completed
OSD-300,C. elegans Study 300: Muscle atrophy in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-300,ISS,Completed
OSD-301,Drosophila Study 301: Bone density in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-301,Spaceflight,Completed
OSD-302,Arabidopsis Study 302: Gene expression in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-302,Spaceflight,Completed
OSD-303,Human Cell Lines Study 303: Protein synthesis in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-303,ISS,Completed
OSD-304,Rodent Research Study 304: DNA damage in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-304,Spaceflight,Completed
OSD-305,Plant Biology Study 305: Immune function in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-305,Spaceflight,Completed
OSD-306,Cell Culture Study 306: Cardiovascular in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-306,ISS,Completed
OSD-307,Microorganism Study 307: Neural plasticity in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-307,Spaceflight,Completed
OSD-308,C. elegans Study 308: Metabolism in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-308,Spaceflight,Completed
OSD-309,Drosophila Study 309: Oxidative stress in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-309,ISS,Completed
OSD-310,Arabidopsis Study 310: Muscle atrophy in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-310,Spaceflight,Completed
OSD-311,Human Cell Lines Study 311: Bone density in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-311,Spaceflight,Completed
OSD-312,Rodent Research Study 312: Gene expression in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-312,ISS,Completed
OSD-313,Plant Biology Study 313: Protein synthesis in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-313,Spaceflight,Completed
OSD-314,Cell Culture Study 314: DNA damage in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-314,Spaceflight,Completed
OSD-315,Microorganism Study 315: Immune function in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-315,ISS,Completed
OSD-316,C. elegans Study 316: Cardiovascular in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-316,Spaceflight,Completed
OSD-317,Drosophila Study 317: Neural plasticity in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-317,Spaceflight,Completed
OSD-318,Arabidopsis Study 318: Metabolism in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-318,ISS,Completed
OSD-319,Human Cell Lines Study 319: Oxidative stress in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-319,Spaceflight,Completed
OSD-320,Rodent Research Study 320: Muscle atrophy in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-320,Spaceflight,Completed
OSD-321,Plant Biology Study 321: Bone density in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-321,ISS,Completed
OSD-322,Cell Culture Study 322: Gene expression in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-322,Spaceflight,Completed
OSD-323,Microorganism Study 323: Protein synthesis in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-323,Spaceflight,Completed
OSD-324,C. elegans Study 324: DNA damage in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-324,ISS,Completed
OSD-325,Drosophila Study 325: Immune function in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-325,Spaceflight,Completed
OSD-326,Arabidopsis Study 326: Cardiovascular in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-326,Spaceflight,Completed
OSD-327,Human Cell Lines Study 327: Neural plasticity in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-327,ISS,Completed
OSD-328,Rodent Research Study 328: Metabolism in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-328,Spaceflight,Completed
OSD-329,Plant Biology Study 329: Oxidative stress in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-329,Spaceflight,Completed
OSD-330,Cell Culture Study 330: Muscle atrophy in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-330,ISS,Completed
OSD-331,Microorganism Study 331: Bone density in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-331,Spaceflight,Completed
OSD-332,C. elegans Study 332: Gene expression in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-332,Spaceflight,Completed
OSD-333,Drosophila Study 333: Protein synthesis in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-333,ISS,Completed
OSD-334,Arabidopsis Study 334: DNA damage in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-334,Spaceflight,Completed
OSD-335,Human Cell Lines Study 335: Immune function in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-335,Spaceflight,Completed
OSD-336,Rodent Research Study 336: Cardiovascular in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-336,ISS,Completed
OSD-337,Plant Biology Study 337: Neural plasticity in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-337,Spaceflight,Completed
OSD-338,Cell Culture Study 338: Metabolism in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-338,Spaceflight,Completed
OSD-339,Microorganism Study 339: Oxidative stress in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-339,ISS,Completed
OSD-340,C. elegans Study 340: Muscle atrophy in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-340,Spaceflight,Completed
OSD-341,Drosophila Study 341: Bone density in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-341,Spaceflight,Completed
OSD-342,Arabidopsis Study 342: Gene expression in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-342,ISS,Completed
OSD-343,Human Cell Lines Study 343: Protein synthesis in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-343,Spaceflight,Completed
OSD-344,Rodent Research Study 344: DNA damage in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-344,Spaceflight,Completed
OSD-345,Plant Biology Study 345: Immune function in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-345,ISS,Completed
OSD-346,Cell Culture Study 346: Cardiovascular in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-346,Spaceflight,Completed
OSD-347,Microorganism Study 347: Neural plasticity in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-347,Spaceflight,Completed
OSD-348,C. elegans Study 348: Metabolism in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-348,ISS,Completed
OSD-349,Drosophila Study 349: Oxidative stress in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-349,Spaceflight,Completed
OSD-350,Arabidopsis Study 350: Muscle atrophy in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-350,Spaceflight,Completed
OSD-351,Human Cell Lines Study 351: Bone density in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-351,ISS,Completed
OSD-352,Rodent Research Study 352: Gene expression in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-352,Spaceflight,Completed
OSD-353,Plant Biology Study 353: Protein synthesis in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-353,Spaceflight,Completed
OSD-354,Cell Culture Study 354: DNA damage in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-354,ISS,Completed
OSD-355,Microorganism Study 355: Immune function in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-355,Spaceflight,Completed
OSD-356,C. elegans Study 356: Cardiovascular in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-356,Spaceflight,Completed
OSD-357,Drosophila Study 357: Neural plasticity in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-357,ISS,Completed
OSD-358,Arabidopsis Study 358: Metabolism in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-358,Spaceflight,Completed
OSD-359,Human Cell Lines Study 359: Oxidative stress in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-359,Spaceflight,Completed
OSD-360,Rodent Research Study 360: Muscle atrophy in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-360,ISS,Completed
OSD-361,Plant Biology Study 361: Bone density in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-361,Spaceflight,Completed
OSD-362,Cell Culture Study 362: Gene expression in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-362,Spaceflight,Completed
OSD-363,Microorganism Study 363: Protein synthesis in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-363,ISS,Completed
OSD-364,C. elegans Study 364: DNA damage in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-364,Spaceflight,Completed
OSD-365,Drosophila Study 365: Immune function in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-365,Spaceflight,Completed
OSD-366,Arabidopsis Study 366: Cardiovascular in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-366,ISS,Completed
OSD-367,Human Cell Lines Study 367: Neural plasticity in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-367,Spaceflight,Completed
OSD-368,Rodent Research Study 368: Metabolism in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-368,Spaceflight,Completed
